id_transacao,data,funcionario,cargo,descricao,valor,categoria,departamento
TX_2772,2008-05-23,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,50.4,Material de Escritório,Vendas
TX_2773,2008-05-23,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,63.68,Manutenção,Administrativo
TX_2774,2008-05-23,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,33.03,Logística,Recursos Humanos
TX_2775,2008-05-23,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,203.17,Viagem,Gerência
TX_2776,2008-05-23,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,9.37,Copa e Cozinha,Contabilidade
TX_2777,2008-05-23,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,12.91,Diversos,Depósito
TX_2778,2008-05-23,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,35.93,Logística,Qualidade
TX_2779,2008-05-23,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,25.8,Copa e Cozinha,Recursos Humanos
TX_2780,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,10.06,Diversos,Recursos Humanos
TX_2781,2008-05-24,Michael Scott,Gerente Regional,Amtrak Train - Despesa de Viagem,101.73,Viagem,Gerência
TX_2782,2008-05-24,Kevin Malone,Contador,FedEx - Despesa de Correios,24.82,Correios,Contabilidade
TX_2783,2008-05-24,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,8.22,Logística,Qualidade
TX_2784,2008-05-24,Angela Martin,Contadora,FedEx - Despesa de Correios,51.61,Correios,Contabilidade
TX_2785,2008-05-24,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,60.57,Viagem,Gerência
TX_2786,2008-05-24,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,35.74,Correios,Suprimentos
TX_2787,2008-05-24,Phyllis Vance,Vendedor,Papelaria Local - Despesa de Material de Escritório,147.33,Material de Escritório,Vendas
TX_2788,2008-05-24,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,12.78,Copa e Cozinha,Contabilidade
TX_2789,2008-05-24,Darryl Philbin,Chefe de Depósito,Dunder Mifflin Warehouse - Despesa de Logística,15.09,Logística,Depósito
TX_2790,2008-05-24,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,39.22,Manutenção,Atendimento ao Cliente
TX_2791,2008-05-24,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,129.55,Transporte Local,Vendas
TX_2792,2008-05-24,Andy Bernard,Vendedor,Estacionamento Central - Despesa de Transporte Local,113.79,Transporte Local,Vendas
TX_2793,2008-05-24,Toby Flenderson,RH,Staples - Despesa de Material de Escritório,3.04,Material de Escritório,Recursos Humanos
TX_2794,2008-05-24,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,13.25,Copa e Cozinha,Qualidade
TX_2795,2008-05-24,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,32.33,Diversos,Depósito
TX_2796,2008-05-24,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,31.51,Diversos,Qualidade
TX_2797,2008-05-24,Oscar Martinez,Contador,FedEx - Despesa de Correios,6.71,Correios,Contabilidade
TX_2798,2008-05-24,Pam Beesly,Recepcionista,Dunder Mifflin Warehouse - Despesa de Logística,73.92,Logística,Administrativo
TX_2799,2008-05-24,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,45.61,Refeição,Vendas
TX_2800,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,33.44,Diversos,Recursos Humanos
TX_2801,2008-05-24,Toby Flenderson,RH,Água Crystal - Despesa de Copa e Cozinha,32.63,Copa e Cozinha,Recursos Humanos
TX_2802,2008-05-24,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,277.73,Viagem,Gerência
TX_2803,2008-05-24,Kelly Kapoor,Atendimento,Dunder Mifflin Warehouse - Despesa de Logística,2.61,Logística,Atendimento ao Cliente
TX_2804,2008-05-24,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,52.13,Material de Escritório,Contabilidade
TX_2805,2008-05-24,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,32.83,Material de Escritório,Contabilidade
TX_2806,2008-05-24,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,6.11,Logística,Suprimentos
TX_2807,2008-05-24,Kelly Kapoor,Atendimento,Manutenção de Copiadora - Despesa de Manutenção,14.31,Manutenção,Atendimento ao Cliente
TX_2808,2008-05-24,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,5.63,Diversos,Suprimentos
TX_2809,2008-05-24,Dwight Schrute,Vendedor,Estacionamento Central - Despesa de Transporte Local,32.67,Transporte Local,Vendas
TX_2810,2008-05-24,Jim Halpert,Vendedor,Papelaria Local - Despesa de Material de Escritório,81.37,Material de Escritório,Vendas
TX_2811,2008-05-24,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,7.94,Logística,Recursos Humanos
TX_2812,2008-05-24,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,30.72,Diversos,Recursos Humanos
TX_2813,2008-05-24,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,6.4,Manutenção,Qualidade
TX_2814,2008-05-24,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,24.97,Material de Escritório,Contabilidade
TX_2815,2008-05-24,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,11.0,Logística,Contabilidade
TX_2816,2008-05-24,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,58.45,Material de Escritório,Vendas
TX_2817,2008-05-25,Phyllis Vance,Vendedor,Best Western Hotel - Despesa de Viagem,46.17,Viagem,Vendas
TX_2818,2008-05-25,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,20.59,Material de Escritório,Contabilidade
TX_2819,2008-05-25,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,68.87,Copa e Cozinha,Contabilidade
TX_2820,2008-05-25,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,2.04,Material de Escritório,Atendimento ao Cliente
TX_2821,2008-05-25,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,7.19,Copa e Cozinha,Contabilidade
TX_2822,2008-05-25,Andy Bernard,Vendedor,Delta Airlines - Despesa de Viagem,18.23,Viagem,Vendas
TX_2823,2008-05-25,Kelly Kapoor,Atendimento,FedEx - Despesa de Correios,32.12,Correios,Atendimento ao Cliente
TX_2824,2008-05-25,Phyllis Vance,Vendedor,Cooper's Seafood - Despesa de Refeição com Cliente,142.17,Refeição com Cliente,Vendas
TX_2825,2008-05-25,Michael Scott,Gerente Regional,Best Western Hotel - Despesa de Viagem,124.85,Viagem,Gerência
TX_2826,2008-05-25,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,5.85,Manutenção,Depósito
TX_2827,2008-05-25,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,49.93,Manutenção,Contabilidade
TX_2828,2008-05-25,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,4.77,Material de Escritório,Depósito
TX_2829,2008-05-25,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,60.38,Manutenção,Administrativo
TX_2830,2008-05-25,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,162.13,Refeição com Cliente,Vendas
TX_2831,2008-05-25,Pam Beesly,Recepcionista,FedEx - Despesa de Correios,78.25,Correios,Administrativo
TX_2832,2008-05-25,Stanley Hudson,Vendedor,Cugino's - Despesa de Refeição com Cliente,145.36,Refeição com Cliente,Vendas
TX_2833,2008-05-25,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,20.61,Material de Escritório,Depósito
TX_2834,2008-05-25,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,11.8,Material de Escritório,Contabilidade
TX_2835,2008-05-25,Dwight Schrute,Vendedor,Dunkin Donuts - Despesa de Refeição,74.98,Refeição,Vendas
TX_2836,2008-05-25,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,38.23,Diversos,Suprimentos
TX_2837,2008-05-25,Andy Bernard,Vendedor,Cugino's - Despesa de Refeição com Cliente,83.72,Refeição com Cliente,Vendas
TX_2838,2008-05-25,Kevin Malone,Contador,FedEx - Despesa de Correios,26.12,Correios,Contabilidade
TX_2839,2008-05-25,Creed Bratton,Qualidade,Staples - Despesa de Material de Escritório,37.55,Material de Escritório,Qualidade
TX_2840,2008-05-26,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,32.2,Logística,Suprimentos
TX_2841,2008-05-26,Angela Martin,Contadora,FedEx - Despesa de Correios,5.61,Correios,Contabilidade
TX_2842,2008-05-26,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,21.18,Logística,Contabilidade
TX_2843,2008-05-26,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,89.52,Refeição com Cliente,Vendas
TX_2844,2008-05-26,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,32.9,Manutenção,Suprimentos
TX_2845,2008-05-26,Michael Scott,Gerente Regional,Cooper's Seafood - Despesa de Refeição com Cliente,273.29,Refeição com Cliente,Gerência
TX_2846,2008-05-26,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,13.16,Manutenção,Suprimentos
TX_2847,2008-05-26,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,6.98,Correios,Depósito
TX_2848,2008-05-26,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,27.71,Diversos,Suprimentos
TX_2849,2008-05-26,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,56.33,Material de Escritório,Contabilidade
TX_2850,2008-05-26,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,5.51,Copa e Cozinha,Contabilidade
TX_2851,2008-05-26,Angela Martin,Contadora,Staples - Despesa de Material de Escritório,68.51,Material de Escritório,Contabilidade
TX_2852,2008-05-26,Toby Flenderson,RH,FedEx - Despesa de Correios,20.61,Correios,Recursos Humanos
TX_2853,2008-05-26,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,21.88,Correios,Suprimentos
TX_2854,2008-05-26,Stanley Hudson,Vendedor,Best Western Hotel - Despesa de Viagem,145.66,Viagem,Vendas
TX_2855,2008-05-26,Oscar Martinez,Contador,FedEx - Despesa de Correios,24.78,Correios,Contabilidade
TX_2856,2008-05-26,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,6.45,Logística,Qualidade
TX_2857,2008-05-26,Michael Scott,Gerente Regional,Chili's - Despesa de Refeição com Cliente,198.71,Refeição com Cliente,Gerência
TX_2858,2008-05-26,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,43.4,Material de Escritório,Vendas
TX_2859,2008-05-26,Andy Bernard,Vendedor,Papelaria Local - Despesa de Material de Escritório,108.2,Material de Escritório,Vendas
TX_2860,2008-05-26,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,59.36,Material de Escritório,Contabilidade
TX_2861,2008-05-26,Phyllis Vance,Vendedor,Gasolina Shell - Despesa de Transporte Local,149.29,Transporte Local,Vendas
TX_2862,2008-05-26,Meredith Palmer,Rel. Fornecedores,Vending Machine - Despesa de Diversos,13.39,Diversos,Suprimentos
TX_2863,2008-05-26,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,39.93,Logística,Contabilidade
TX_2864,2008-05-26,Oscar Martinez,Contador,FedEx - Despesa de Correios,37.61,Correios,Contabilidade
TX_2865,2008-05-26,Pam Beesly,Recepcionista,Manutenção de Copiadora - Despesa de Manutenção,15.74,Manutenção,Administrativo
TX_2866,2008-05-26,Stanley Hudson,Vendedor,Papelaria Local - Despesa de Material de Escritório,37.22,Material de Escritório,Vendas
TX_2867,2008-05-26,Oscar Martinez,Contador,Manutenção de Copiadora - Despesa de Manutenção,55.87,Manutenção,Contabilidade
TX_2868,2008-05-26,Dwight Schrute,Vendedor,Gasolina Shell - Despesa de Transporte Local,90.78,Transporte Local,Vendas
TX_2869,2008-05-26,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,37.05,Diversos,Depósito
TX_2870,2008-05-26,Oscar Martinez,Contador,Água Crystal - Despesa de Copa e Cozinha,13.34,Copa e Cozinha,Contabilidade
TX_2871,2008-05-26,Michael Scott,Gerente Regional,Dunkin Donuts - Despesa de Refeição,278.15,Refeição,Gerência
TX_2872,2008-05-26,Kevin Malone,Contador,Staples - Despesa de Material de Escritório,8.57,Material de Escritório,Contabilidade
TX_2873,2008-05-26,Jim Halpert,Vendedor,Gasolina Shell - Despesa de Transporte Local,99.74,Transporte Local,Vendas
TX_2874,2008-05-26,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,67.96,Logística,Contabilidade
TX_2875,2008-05-26,Darryl Philbin,Chefe de Depósito,Vending Machine - Despesa de Diversos,16.66,Diversos,Depósito
TX_2876,2008-05-27,Stanley Hudson,Vendedor,Estacionamento Central - Despesa de Transporte Local,112.65,Transporte Local,Vendas
TX_2877,2008-05-27,Phyllis Vance,Vendedor,Estacionamento Central - Despesa de Transporte Local,49.32,Transporte Local,Vendas
TX_2878,2008-05-27,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,12.67,Copa e Cozinha,Depósito
TX_2879,2008-05-27,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,169.68,Refeição com Cliente,Vendas
TX_2880,2008-05-27,Meredith Palmer,Rel. Fornecedores,Dunder Mifflin Warehouse - Despesa de Logística,16.18,Logística,Suprimentos
TX_2881,2008-05-27,Kelly Kapoor,Atendimento,Vending Machine - Despesa de Diversos,23.79,Diversos,Atendimento ao Cliente
TX_2882,2008-05-27,Meredith Palmer,Rel. Fornecedores,Manutenção de Copiadora - Despesa de Manutenção,19.53,Manutenção,Suprimentos
TX_2883,2008-05-27,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,23.39,Diversos,Recursos Humanos
TX_2884,2008-05-27,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,16.28,Material de Escritório,Contabilidade
TX_2885,2008-05-27,Toby Flenderson,RH,Vending Machine - Despesa de Diversos,5.48,Diversos,Recursos Humanos
TX_2886,2008-05-27,Toby Flenderson,RH,Manutenção de Copiadora - Despesa de Manutenção,9.33,Manutenção,Recursos Humanos
TX_2887,2008-05-27,Creed Bratton,Qualidade,Manutenção de Copiadora - Despesa de Manutenção,33.18,Manutenção,Qualidade
TX_2888,2008-05-27,Creed Bratton,Qualidade,Dunder Mifflin Warehouse - Despesa de Logística,31.91,Logística,Qualidade
TX_2889,2008-05-27,Creed Bratton,Qualidade,Vending Machine - Despesa de Diversos,30.98,Diversos,Qualidade
TX_2890,2008-05-27,Oscar Martinez,Contador,FedEx - Despesa de Correios,12.41,Correios,Contabilidade
TX_2891,2008-05-27,Toby Flenderson,RH,Dunder Mifflin Warehouse - Despesa de Logística,10.25,Logística,Recursos Humanos
TX_2892,2008-05-27,Darryl Philbin,Chefe de Depósito,Manutenção de Copiadora - Despesa de Manutenção,31.65,Manutenção,Depósito
TX_2893,2008-05-27,Creed Bratton,Qualidade,FedEx - Despesa de Correios,35.4,Correios,Qualidade
TX_2894,2008-05-27,Toby Flenderson,RH,FedEx - Despesa de Correios,33.26,Correios,Recursos Humanos
TX_2895,2008-05-27,Kevin Malone,Contador,Água Crystal - Despesa de Copa e Cozinha,8.9,Copa e Cozinha,Contabilidade
TX_2896,2008-05-27,Kevin Malone,Contador,Dunder Mifflin Warehouse - Despesa de Logística,35.15,Logística,Contabilidade
TX_2897,2008-05-27,Michael Scott,Gerente Regional,Estacionamento Central - Despesa de Transporte Local,74.23,Transporte Local,Gerência
TX_2898,2008-05-27,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,34.13,Copa e Cozinha,Atendimento ao Cliente
TX_2899,2008-05-27,Kelly Kapoor,Atendimento,Água Crystal - Despesa de Copa e Cozinha,5.12,Copa e Cozinha,Atendimento ao Cliente
TX_2900,2008-05-27,Pam Beesly,Recepcionista,Staples - Despesa de Material de Escritório,46.65,Material de Escritório,Administrativo
TX_2901,2008-05-27,Oscar Martinez,Contador,FedEx - Despesa de Correios,63.47,Correios,Contabilidade
TX_2902,2008-05-27,Angela Martin,Contadora,Dunder Mifflin Warehouse - Despesa de Logística,56.22,Logística,Contabilidade
TX_2903,2008-05-27,Oscar Martinez,Contador,Staples - Despesa de Material de Escritório,26.75,Material de Escritório,Contabilidade
TX_2904,2008-05-27,Darryl Philbin,Chefe de Depósito,FedEx - Despesa de Correios,21.75,Correios,Depósito
TX_2905,2008-05-27,Toby Flenderson,RH,FedEx - Despesa de Correios,12.02,Correios,Recursos Humanos
TX_2906,2008-05-27,Creed Bratton,Qualidade,Água Crystal - Despesa de Copa e Cozinha,22.88,Copa e Cozinha,Qualidade
TX_2907,2008-05-27,Meredith Palmer,Rel. Fornecedores,Água Crystal - Despesa de Copa e Cozinha,31.58,Copa e Cozinha,Suprimentos
TX_2908,2008-05-27,Phyllis Vance,Vendedor,Delta Airlines - Despesa de Viagem,64.6,Viagem,Vendas
TX_2909,2008-05-28,Stanley Hudson,Vendedor,Dunkin Donuts - Despesa de Refeição,60.17,Refeição,Vendas
TX_2910,2008-05-28,Michael Scott,Gerente Regional,Papelaria Local - Despesa de Material de Escritório,159.71,Material de Escritório,Gerência
TX_2911,2008-05-28,Dwight Schrute,Vendedor,Cugino's - Despesa de Refeição com Cliente,35.07,Refeição com Cliente,Vendas
TX_2912,2008-05-28,Meredith Palmer,Rel. Fornecedores,FedEx - Despesa de Correios,2.55,Correios,Suprimentos
TX_2913,2008-05-28,Dwight Schrute,Vendedor,Papelaria Local - Despesa de Material de Escritório,160.03,Material de Escritório,Vendas
TX_2914,2008-05-28,Michael Scott,Gerente Regional,Delta Airlines - Despesa de Viagem,174.56,Viagem,Gerência
TX_2915,2008-05-28,Andy Bernard,Vendedor,Gasolina Shell - Despesa de Transporte Local,117.64,Transporte Local,Vendas
TX_2916,2008-05-28,Andy Bernard,Vendedor,Dunkin Donuts - Despesa de Refeição,153.99,Refeição,Vendas
TX_2917,2008-05-28,Darryl Philbin,Chefe de Depósito,Água Crystal - Despesa de Copa e Cozinha,8.66,Copa e Cozinha,Depósito
TX_2918,2008-05-28,Michael Scott,Gerente Regional,Gasolina Shell - Despesa de Transporte Local,190.9,Transporte Local,Gerência
TX_2919,2008-05-28,Angela Martin,Contadora,Água Crystal - Despesa de Copa e Cozinha,49.04,Copa e Cozinha,Contabilidade
TX_2920,2008-05-28,Phyllis Vance,Vendedor,Hertz Rent-a-Car - Despesa de Viagem,177.93,Viagem,Vendas
TX_2921,2008-05-28,Kelly Kapoor,Atendimento,Staples - Despesa de Material de Escritório,33.7,Material de Escritório,Atendimento ao Cliente
TX_2922,2008-05-28,Angela Martin,Contadora,Manutenção de Copiadora - Despesa de Manutenção,15.19,Manutenção,Contabilidade
TX_2923,2008-05-28,Phyllis Vance,Vendedor,Chili's - Despesa de Refeição com Cliente,114.97,Refeição com Cliente,Vendas
TX_2924,2008-05-28,Oscar Martinez,Contador,Dunder Mifflin Warehouse - Despesa de Logística,44.16,Logística,Contabilidade
TX_2925,2008-05-28,Darryl Philbin,Chefe de Depósito,Staples - Despesa de Material de Escritório,16.49,Material de Escritório,Depósito
TX_2926,2008-05-28,Angela Martin,Contadora,FedEx - Despesa de Correios,33.4,Correios,Contabilidade
TX_2927,2008-05-28,Kevin Malone,Contador,Manutenção de Copiadora - Despesa de Manutenção,17.75,Manutenção,Contabilidade
